,Station ID,AQI index,Location,Station name,Url,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Data Time Tz,Status,Alert level,Month
85,1584,69.55232558139535,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,9.0,9.526453488372093,78.0,1.0,18.0,1014.0,37.51453488372093,65.59593023255815,6.0,23.0,1.5,2021-01-25 19:00:00,+07:00,Moderate,2,1
86,1585,69.55232558139535,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,2.0,9.526453488372093,73.0,3.0,31.0,1013.0,37.51453488372093,65.59593023255815,3.0,24.0,5.1,2021-01-25 19:00:00,+07:00,Moderate,2,1
87,13017,146.0,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,15.0,9.526453488372093,77.0,24.0,8.386918604651163,1015.0,102.0,146.0,5.617151162790697,21.0,3.0,2021-01-25 18:00:00,+07:00,Unhealthy for Sensitive Group,3,1
88,13020,108.0,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,9.0,9.526453488372093,77.0,10.0,8.386918604651163,1015.0,61.0,108.0,5.617151162790697,21.0,3.8,2021-01-25 18:00:00,+07:00,Unhealthy for Sensitive Group,3,1
89,13013,151.0,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,17.0,9.526453488372093,77.0,23.0,8.386918604651163,1015.0,104.0,151.0,5.617151162790697,21.0,3.8,2021-01-25 18:00:00,+07:00,Unhealthy,4,1
90,13014,109.0,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,8.0,9.526453488372093,77.0,9.919767441860465,8.386918604651163,1015.0,61.0,109.0,5.617151162790697,21.0,3.8,2021-01-25 18:00:00,+07:00,Unhealthy for Sensitive Group,3,1
91,13252,185.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,6.534302325581396,9.526453488372093,73.4,9.919767441860465,1.0,985.6,185.0,174.0,1.0,22.6,2.0,2021-01-25 19:00:00,+07:00,Unhealthy,4,1
92,8767,137.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,6.534302325581396,9.526453488372093,62.0,9.919767441860465,8.386918604651163,1007.0,37.51453488372093,137.0,5.617151162790697,31.0,5.1,2021-01-26 16:00:00,+07:00,Unhealthy for Sensitive Group,3,1
93,8688,130.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,pm25,6.534302325581396,9.526453488372093,53.0,9.919767441860465,8.386918604651163,1014.0,37.51453488372093,65.59593023255815,5.617151162790697,25.0,4.1,2021-01-26 16:00:00,+07:00,Unhealthy for Sensitive Group,3,1
94,8641,134.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,9.526453488372093,53.0,10.1,4.5,1014.0,37.51453488372093,134.0,1.6,25.0,4.1,2021-01-26 16:00:00,+07:00,Unhealthy for Sensitive Group,3,1
95,13012,26.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,3.0,9.526453488372093,37.6,9.0,24.0,925.4,25.0,26.0,1.0,29.0,3.0,2021-01-26 16:00:00,+07:00,Good,1,1
96,12488,17.0,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm10,2.0,9.526453488372093,78.0,9.919767441860465,8.386918604651163,1014.0,21.0,17.0,5.617151162790697,24.0,3.6,2021-01-26 15:00:00,+07:00,Good,1,1
97,13251,126.0,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.0,9.526453488372093,57.0,23.0,2.0,1014.0,87.0,126.0,2.0,24.5,3.8,2021-01-26 15:00:00,+07:00,Unhealthy for Sensitive Group,3,1
100,5507,44.0,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,6.534302325581396,9.526453488372093,85.3,5.0,26.0,1002.9,23.0,44.0,5.617151162790697,23.2,1.0,2021-01-26 15:00:00,+07:00,Good,1,1
101,11778,20.0,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,4.0,9.526453488372093,85.3,18.0,8.386918604651163,1002.9,12.0,20.0,7.0,23.2,1.0,2021-01-26 15:00:00,+07:00,Good,1,1
102,12958,75.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,2.0,9.526453488372093,53.0,10.0,33.0,1014.0,55.0,75.0,2.0,25.0,4.1,2021-01-26 16:00:00,+07:00,Moderate,2,1
103,12957,92.0,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,3.0,9.526453488372093,57.0,4.0,8.386918604651163,1014.0,59.0,92.0,3.0,24.5,3.8,2021-01-26 16:00:00,+07:00,Moderate,2,1
104,13015,117.0,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,15.0,9.526453488372093,57.0,27.0,8.386918604651163,1014.0,82.0,117.0,5.617151162790697,24.5,3.8,2021-01-26 15:00:00,+07:00,Unhealthy for Sensitive Group,3,1
105,13018,73.0,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.0,9.526453488372093,57.0,11.0,8.386918604651163,1014.0,51.0,73.0,5.617151162790697,24.5,3.8,2021-01-26 15:00:00,+07:00,Moderate,2,1
106,13019,86.0,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,6.0,9.526453488372093,57.0,25.0,8.386918604651163,1014.0,56.0,86.0,5.617151162790697,24.5,3.8,2021-01-26 15:00:00,+07:00,Moderate,2,1
107,13026,104.0,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,5.0,9.526453488372093,57.0,22.0,3.0,1014.0,64.0,104.0,1.0,24.5,3.8,2021-01-26 14:00:00,+07:00,Unhealthy for Sensitive Group,3,1
108,1584,69.55232558139535,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,3.0,9.526453488372093,78.0,1.0,29.0,1014.0,37.51453488372093,65.59593023255815,6.0,24.0,4.6,2021-01-26 16:00:00,+07:00,Moderate,2,1
109,1585,69.55232558139535,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,1.0,9.526453488372093,61.0,2.0,27.0,1011.0,37.51453488372093,65.59593023255815,3.0,27.0,8.2,2021-01-26 16:00:00,+07:00,Moderate,2,1
110,13017,113.0,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,8.0,9.526453488372093,57.0,14.0,8.386918604651163,1014.0,83.0,113.0,5.617151162790697,24.5,3.8,2021-01-26 15:00:00,+07:00,Unhealthy for Sensitive Group,3,1
111,13020,69.55232558139535,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,5.0,9.526453488372093,57.0,8.0,8.386918604651163,1014.0,47.0,71.0,5.617151162790697,24.5,3.8,2021-01-26 15:00:00,+07:00,Moderate,2,1
112,13013,117.0,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,8.0,9.526453488372093,57.0,20.0,8.386918604651163,1014.0,69.0,117.0,5.617151162790697,24.5,3.8,2021-01-26 15:00:00,+07:00,Unhealthy for Sensitive Group,3,1
113,13014,79.0,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,6.0,9.526453488372093,57.0,9.919767441860465,8.386918604651163,1014.0,55.0,79.0,5.617151162790697,24.5,3.8,2021-01-26 15:00:00,+07:00,Moderate,2,1
114,13252,188.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,6.534302325581396,9.526453488372093,75.8,9.919767441860465,1.0,987.8,186.0,188.0,1.0,19.8,2.0,2021-01-26 16:00:00,+07:00,Unhealthy,4,1
115,8767,117.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,6.534302325581396,9.526453488372093,60.0,9.919767441860465,8.386918604651163,1007.0,37.51453488372093,117.0,5.617151162790697,30.5,4.6,2021-01-27 15:00:00,+07:00,Unhealthy for Sensitive Group,3,1
116,8688,97.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,pm25,6.534302325581396,9.526453488372093,60.0,9.919767441860465,8.386918604651163,1013.0,37.51453488372093,65.59593023255815,5.617151162790697,23.0,2.5,2021-01-27 15:00:00,+07:00,Moderate,2,1
117,8641,109.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,9.526453488372093,60.0,15.6,3.7,1013.0,37.51453488372093,109.0,2.1,23.0,2.5,2021-01-27 15:00:00,+07:00,Unhealthy for Sensitive Group,3,1
118,13012,14.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,aqi,2.0,9.526453488372093,48.9,3.0,25.0,925.2,14.0,14.0,1.0,28.6,2.0,2021-01-27 15:00:00,+07:00,Good,1,1
119,12488,69.55232558139535,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm10,1.0,9.526453488372093,78.0,9.919767441860465,8.386918604651163,1014.0,21.0,17.0,5.617151162790697,24.0,3.6,2021-01-27 15:00:00,+07:00,Moderate,2,1
120,13251,87.0,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,13.0,9.526453488372093,60.0,19.0,3.0,1014.0,71.0,87.0,2.0,23.0,3.0,2021-01-27 14:00:00,+07:00,Moderate,2,1
121,12976,67.0,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,2.0,9.526453488372093,60.0,9.0,24.0,1013.0,53.0,67.0,3.0,23.0,2.5,2021-01-27 15:00:00,+07:00,Moderate,2,1
123,5507,45.0,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,6.534302325581396,9.526453488372093,80.0,5.0,13.0,1002.3,26.0,45.0,5.617151162790697,21.8,1.0,2021-01-27 14:00:00,+07:00,Good,1,1
124,11778,22.0,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,6.0,9.526453488372093,80.0,18.0,8.386918604651163,1002.3,13.0,22.0,7.0,21.8,1.0,2021-01-27 14:00:00,+07:00,Good,1,1
125,12958,142.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,5.0,9.526453488372093,60.0,34.0,24.0,1013.0,77.0,142.0,11.0,23.0,2.5,2021-01-27 15:00:00,+07:00,Unhealthy for Sensitive Group,3,1
126,12957,106.0,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.0,9.526453488372093,60.0,5.0,8.386918604651163,1013.0,60.0,106.0,3.0,23.0,2.5,2021-01-27 15:00:00,+07:00,Unhealthy for Sensitive Group,3,1
127,13015,88.0,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,48.0,9.526453488372093,60.0,50.0,8.386918604651163,1014.0,58.0,88.0,5.617151162790697,23.0,3.0,2021-01-27 14:00:00,+07:00,Moderate,2,1
128,13018,71.0,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.0,9.526453488372093,60.0,13.0,8.386918604651163,1014.0,47.0,71.0,5.617151162790697,23.0,3.0,2021-01-27 14:00:00,+07:00,Moderate,2,1
129,13019,63.0,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,5.0,9.526453488372093,60.0,21.0,8.386918604651163,1014.0,46.0,63.0,5.617151162790697,23.0,3.0,2021-01-27 14:00:00,+07:00,Moderate,2,1
130,13026,80.0,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,5.0,9.526453488372093,60.0,12.0,5.0,1014.0,53.0,80.0,1.0,23.0,3.0,2021-01-27 14:00:00,+07:00,Moderate,2,1
131,1584,69.55232558139535,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,9.0,9.526453488372093,73.0,1.0,23.0,1013.0,37.51453488372093,65.59593023255815,6.0,24.0,1.5,2021-01-27 15:00:00,+07:00,Moderate,2,1
132,1585,69.55232558139535,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,2.0,9.526453488372093,78.0,4.0,27.0,1012.0,37.51453488372093,65.59593023255815,3.0,24.0,5.6,2021-01-27 15:00:00,+07:00,Moderate,2,1
133,13017,84.0,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,5.0,9.526453488372093,60.0,8.0,8.386918604651163,1014.0,64.0,84.0,5.617151162790697,23.0,3.0,2021-01-27 14:00:00,+07:00,Moderate,2,1
134,13020,72.0,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,5.0,9.526453488372093,60.0,8.0,8.386918604651163,1014.0,47.0,72.0,5.617151162790697,23.0,3.0,2021-01-27 14:00:00,+07:00,Moderate,2,1
135,13013,82.0,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,9.0,9.526453488372093,60.0,19.0,8.386918604651163,1014.0,56.0,82.0,5.617151162790697,23.0,3.0,2021-01-27 14:00:00,+07:00,Moderate,2,1
136,13014,65.0,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,4.0,9.526453488372093,60.0,9.919767441860465,8.386918604651163,1014.0,46.0,65.0,5.617151162790697,23.0,3.0,2021-01-27 14:00:00,+07:00,Moderate,2,1
137,13252,199.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,6.534302325581396,9.526453488372093,67.7,9.919767441860465,1.0,986.8,199.0,191.0,1.0,20.8,2.0,2021-01-27 15:00:00,+07:00,Unhealthy,4,1
138,8767,91.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,6.534302325581396,9.526453488372093,34.0,9.919767441860465,8.386918604651163,1009.5,37.51453488372093,91.0,5.617151162790697,32.5,2.5,2021-01-29 14:00:00,+07:00,Moderate,2,1
139,8688,143.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,pm25,6.534302325581396,9.526453488372093,49.0,9.919767441860465,8.386918604651163,1018.0,37.51453488372093,65.59593023255815,5.617151162790697,22.0,3.0,2021-01-29 15:00:00,+07:00,Unhealthy for Sensitive Group,3,1
140,8641,164.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,9.526453488372093,49.0,14.2,0.9,1018.0,37.51453488372093,164.0,5.1,22.0,3.0,2021-01-29 15:00:00,+07:00,Unhealthy,4,1
141,13012,30.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.0,9.526453488372093,54.8,5.0,41.0,928.2,22.0,30.0,2.0,23.2,5.0,2021-01-29 15:00:00,+07:00,Good,1,1
142,12488,35.0,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,2.0,9.526453488372093,69.0,9.919767441860465,8.386918604651163,1018.0,20.0,35.0,5.617151162790697,24.0,7.2,2021-01-29 14:00:00,+07:00,Good,1,1
143,13251,141.0,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.0,9.526453488372093,49.0,24.0,3.0,1019.0,99.0,141.0,1.0,22.0,3.3,2021-01-29 14:00:00,+07:00,Unhealthy for Sensitive Group,3,1
144,12976,69.55232558139535,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.0,9.526453488372093,49.0,19.0,24.0,1019.0,55.0,75.0,13.0,22.0,3.6,2021-01-29 14:00:00,+07:00,Moderate,2,1
146,5507,46.0,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,6.534302325581396,9.526453488372093,71.9,5.0,23.0,1007.1,31.0,46.0,5.617151162790697,19.6,1.0,2021-01-29 14:00:00,+07:00,Good,1,1
149,12957,69.55232558139535,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,3.0,9.526453488372093,49.0,12.0,8.386918604651163,1019.0,74.0,119.0,9.0,22.0,3.6,2021-01-29 14:00:00,+07:00,Moderate,2,1
150,13015,145.0,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,38.0,9.526453488372093,49.0,54.0,8.386918604651163,1019.0,98.0,145.0,5.617151162790697,22.0,3.3,2021-01-29 14:00:00,+07:00,Unhealthy for Sensitive Group,3,1
151,13018,96.0,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,6.0,9.526453488372093,49.0,22.0,8.386918604651163,1019.0,60.0,96.0,5.617151162790697,22.0,3.3,2021-01-29 14:00:00,+07:00,Moderate,2,1
152,13019,106.0,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,10.0,9.526453488372093,49.0,30.0,8.386918604651163,1019.0,64.0,106.0,5.617151162790697,22.0,3.3,2021-01-29 14:00:00,+07:00,Unhealthy for Sensitive Group,3,1
153,13026,134.0,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,6.0,9.526453488372093,49.0,18.0,5.0,1019.0,74.0,134.0,1.0,22.0,3.3,2021-01-29 14:00:00,+07:00,Unhealthy for Sensitive Group,3,1
154,1584,69.55232558139535,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,6.0,9.526453488372093,63.0,1.0,63.0,1017.5,37.51453488372093,65.59593023255815,6.0,25.0,5.1,2021-01-29 14:00:00,+07:00,Moderate,2,1
155,1585,69.55232558139535,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,4.0,9.526453488372093,57.0,5.0,42.0,1015.0,37.51453488372093,65.59593023255815,3.0,27.0,9.7,2021-01-29 14:00:00,+07:00,Moderate,2,1
156,13017,139.0,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,10.0,9.526453488372093,49.0,15.0,8.386918604651163,1019.0,97.0,139.0,5.617151162790697,22.0,3.3,2021-01-29 14:00:00,+07:00,Unhealthy for Sensitive Group,3,1
157,13020,94.0,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,10.0,9.526453488372093,49.0,16.0,8.386918604651163,1019.0,61.0,94.0,5.617151162790697,22.0,3.3,2021-01-29 14:00:00,+07:00,Moderate,2,1
158,13013,138.0,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,18.0,9.526453488372093,49.0,28.0,8.386918604651163,1019.0,96.0,138.0,5.617151162790697,22.0,3.3,2021-01-29 14:00:00,+07:00,Unhealthy for Sensitive Group,3,1
159,13014,99.0,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,10.0,9.526453488372093,49.0,9.919767441860465,8.386918604651163,1019.0,65.0,99.0,5.617151162790697,22.0,3.3,2021-01-29 14:00:00,+07:00,Moderate,2,1
160,13252,139.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,6.534302325581396,9.526453488372093,56.9,9.919767441860465,1.0,992.6,126.0,139.0,1.0,17.0,3.0,2021-01-29 15:00:00,+07:00,Unhealthy for Sensitive Group,3,1
161,8767,87.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,6.534302325581396,9.526453488372093,65.0,9.919767441860465,8.386918604651163,1012.0,37.51453488372093,87.0,5.617151162790697,26.0,2.0,2021-01-30 21:00:00,+07:00,Moderate,2,1
162,8688,180.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,pm25,6.534302325581396,9.526453488372093,77.0,9.919767441860465,8.386918604651163,1020.0,37.51453488372093,65.59593023255815,5.617151162790697,18.0,1.5,2021-01-30 22:00:00,+07:00,Unhealthy,4,1
163,8641,215.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,9.526453488372093,77.0,13.3,0.9,1020.0,37.51453488372093,215.0,3.1,18.0,1.5,2021-01-30 21:00:00,+07:00,Very Unhealthy,5,1
164,13012,32.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.0,9.526453488372093,76.2,3.0,27.0,927.4,22.0,32.0,2.0,19.2,4.0,2021-01-30 22:00:00,+07:00,Good,1,1
165,12488,21.0,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,1.0,9.526453488372093,88.0,9.919767441860465,8.386918604651163,1019.0,20.0,21.0,5.617151162790697,22.0,2.3,2021-01-30 22:00:00,+07:00,Good,1,1
166,13251,183.0,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,13.0,9.526453488372093,82.0,29.0,2.0,1019.0,160.0,183.0,1.0,18.0,2.0,2021-01-30 19:00:00,+07:00,Unhealthy,4,1
167,12976,137.0,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,7.0,9.526453488372093,77.0,19.0,23.0,1020.0,71.0,137.0,4.0,18.0,1.5,2021-01-30 22:00:00,+07:00,Unhealthy for Sensitive Group,3,1
169,5507,54.0,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,6.534302325581396,9.526453488372093,91.5,5.0,16.0,1005.4,28.0,54.0,5.617151162790697,17.4,1.0,2021-01-30 21:00:00,+07:00,Moderate,2,1
